cohort_type,cohort_month,dimension,first_value,m,metric,measure,cohort_size,ltv_per_user
purchase,2025-03-01,category,"pom hl, pom sh",5,any,gm,1,0.0
purchase,2025-03-01,category,"pom hl, pom sh",6,any,revenue,1,0.0
purchase,2025-03-01,category,"pom hl, pom sh",6,any,gm,1,0.0
purchase,2025-03-01,category,"pom hl, pom sh",0,same,revenue,1,272.2070845
purchase,2025-03-01,category,"pom hl, pom sh",0,same,gm,1,84.41141690345
purchase,2025-03-01,category,"pom hl, pom sh",1,same,revenue,1,0.0
purchase,2025-03-01,category,"pom hl, pom sh",1,same,gm,1,0.0
purchase,2025-03-01,category,"pom hl, pom sh",2,same,revenue,1,0.0
purchase,2025-03-01,category,"pom hl, pom sh",2,same,gm,1,0.0
purchase,2025-03-01,category,"pom hl, pom sh",3,same,revenue,1,0.0
purchase,2025-03-01,category,"pom hl, pom sh",3,same,gm,1,0.0
purchase,2025-03-01,category,"pom hl, pom sh",4,same,revenue,1,0.0
purchase,2025-03-01,category,"pom hl, pom sh",4,same,gm,1,0.0
purchase,2025-03-01,category,"pom hl, pom sh",5,same,revenue,1,0.0
purchase,2025-03-01,category,"pom hl, pom sh",5,same,gm,1,0.0
purchase,2025-03-01,category,"pom hl, pom sh",6,same,revenue,1,0.0
purchase,2025-03-01,category,"pom hl, pom sh",6,same,gm,1,0.0
purchase,2025-03-01,category,pom sh,0,any,revenue,5,118.47956403999999
purchase,2025-03-01,category,pom sh,0,any,gm,5,35.748387467778
purchase,2025-03-01,category,pom sh,1,any,revenue,5,118.256130786
purchase,2025-03-01,category,pom sh,1,any,gm,5,36.9729155301624
purchase,2025-03-01,category,pom sh,2,any,revenue,5,68.119891002
purchase,2025-03-01,category,pom sh,2,any,gm,5,18.9825613062768
purchase,2025-03-01,category,pom sh,3,any,revenue,5,148.50136238800002
purchase,2025-03-01,category,pom sh,3,any,gm,5,43.5931880082792
purchase,2025-03-01,category,pom sh,4,any,revenue,5,117.166212522
purchase,2025-03-01,category,pom sh,4,any,gm,5,38.5839237017448
purchase,2025-03-01,category,pom sh,5,any,revenue,5,279.158275074
purchase,2025-03-01,category,pom sh,5,any,gm,5,106.9575642660074
purchase,2025-03-01,category,pom sh,6,any,revenue,5,0.0
purchase,2025-03-01,category,pom sh,6,any,gm,5,0.0
purchase,2025-03-01,category,pom sh,0,same,revenue,5,118.47956403999999
purchase,2025-03-01,category,pom sh,0,same,gm,5,35.748387467778
purchase,2025-03-01,category,pom sh,1,same,revenue,5,118.256130786
purchase,2025-03-01,category,pom sh,1,same,gm,5,36.9729155301624
purchase,2025-03-01,category,pom sh,2,same,revenue,5,68.119891002
purchase,2025-03-01,category,pom sh,2,same,gm,5,18.9825613062768
purchase,2025-03-01,category,pom sh,3,same,revenue,5,148.50136238800002
purchase,2025-03-01,category,pom sh,3,same,gm,5,43.5931880082792
purchase,2025-03-01,category,pom sh,4,same,revenue,5,117.166212522
purchase,2025-03-01,category,pom sh,4,same,gm,5,38.5839237017448
purchase,2025-03-01,category,pom sh,5,same,revenue,5,279.158275074
purchase,2025-03-01,category,pom sh,5,same,gm,5,106.9575642660074
purchase,2025-03-01,category,pom sh,6,same,revenue,5,0.0
purchase,2025-03-01,category,pom sh,6,same,gm,5,0.0
purchase,2025-03-01,category,"pom sh, otc sk",0,any,revenue,1,116.893733
purchase,2025-03-01,category,"pom sh, otc sk",0,any,gm,1,60.8314986532
purchase,2025-03-01,category,"pom sh, otc sk",1,any,revenue,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",1,any,gm,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",2,any,revenue,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",2,any,gm,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",3,any,revenue,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",3,any,gm,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",4,any,revenue,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",4,any,gm,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",5,any,revenue,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",5,any,gm,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",6,any,revenue,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",6,any,gm,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",0,same,revenue,1,116.893733
purchase,2025-03-01,category,"pom sh, otc sk",0,same,gm,1,60.8314986532
purchase,2025-03-01,category,"pom sh, otc sk",1,same,revenue,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",1,same,gm,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",2,same,revenue,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",2,same,gm,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",3,same,revenue,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",3,same,gm,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",4,same,revenue,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",4,same,gm,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",5,same,revenue,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",5,same,gm,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",6,same,revenue,1,0.0
purchase,2025-03-01,category,"pom sh, otc sk",6,same,gm,1,0.0
purchase,2025-04-01,category,otc hl,0,any,revenue,2,40.599455039999995
purchase,2025-04-01,category,otc hl,0,any,gm,2,22.974037238469997
purchase,2025-04-01,category,otc hl,1,any,revenue,2,0.0
purchase,2025-04-01,category,otc hl,1,any,gm,2,0.0
purchase,2025-04-01,category,otc hl,2,any,revenue,2,0.0
purchase,2025-04-01,category,otc hl,2,any,gm,2,0.0
purchase,2025-04-01,category,otc hl,3,any,revenue,2,0.0
purchase,2025-04-01,category,otc hl,3,any,gm,2,0.0
purchase,2025-04-01,category,otc hl,4,any,revenue,2,0.0
purchase,2025-04-01,category,otc hl,4,any,gm,2,0.0
purchase,2025-04-01,category,otc hl,5,any,revenue,2,0.0
purchase,2025-04-01,category,otc hl,5,any,gm,2,0.0
purchase,2025-04-01,category,otc hl,0,same,revenue,2,40.599455039999995
purchase,2025-04-01,category,otc hl,0,same,gm,2,22.974037238469997
purchase,2025-04-01,category,otc hl,1,same,revenue,2,0.0
purchase,2025-04-01,category,otc hl,1,same,gm,2,0.0
purchase,2025-04-01,category,otc hl,2,same,revenue,2,0.0
purchase,2025-04-01,category,otc hl,2,same,gm,2,0.0
purchase,2025-04-01,category,otc hl,3,same,revenue,2,0.0
purchase,2025-04-01,category,otc hl,3,same,gm,2,0.0
purchase,2025-04-01,category,otc hl,4,same,revenue,2,0.0
purchase,2025-04-01,category,otc hl,4,same,gm,2,0.0
purchase,2025-04-01,category,otc hl,5,same,revenue,2,0.0
purchase,2025-04-01,category,otc hl,5,same,gm,2,0.0
purchase,2025-04-01,category,"otc sk, otc sh",0,any,revenue,1,111.4441417
purchase,2025-04-01,category,"otc sk, otc sh",0,any,gm,1,65.44000000624001
purchase,2025-04-01,category,"otc sk, otc sh",1,any,revenue,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",1,any,gm,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",2,any,revenue,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",2,any,gm,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",3,any,revenue,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",3,any,gm,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",4,any,revenue,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",4,any,gm,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",5,any,revenue,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",5,any,gm,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",0,same,revenue,1,111.4441417
purchase,2025-04-01,category,"otc sk, otc sh",0,same,gm,1,65.44000000624001
purchase,2025-04-01,category,"otc sk, otc sh",1,same,revenue,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",1,same,gm,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",2,same,revenue,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",2,same,gm,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",3,same,revenue,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",3,same,gm,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",4,same,revenue,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",4,same,gm,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",5,same,revenue,1,0.0
purchase,2025-04-01,category,"otc sk, otc sh",5,same,gm,1,0.0
purchase,2025-04-01,category,pom bg,0,any,revenue,1,187.73841962
purchase,2025-04-01,category,pom bg,0,any,gm,1,55.270245231546994
purchase,2025-04-01,category,pom bg,1,any,revenue,1,282.83378747
purchase,2025-04-01,category,pom bg,1,any,gm,1,70.69471389681699
purchase,2025-04-01,category,pom bg,2,any,revenue,1,377.92915532
purchase,2025-04-01,category,pom bg,2,any,gm,1,86.11918256208699
purchase,2025-04-01,category,pom bg,3,any,revenue,1,473.02452317
purchase,2025-04-01,category,pom bg,3,any,gm,1,132.696893735017
purchase,2025-04-01,category,pom bg,4,any,revenue,1,0.0
purchase,2025-04-01,category,pom bg,4,any,gm,1,0.0
purchase,2025-04-01,category,pom bg,5,any,revenue,1,567.86147969
purchase,2025-04-01,category,pom bg,5,any,gm,1,179.148035038513
purchase,2025-04-01,category,pom bg,0,same,revenue,1,92.64305177
purchase,2025-04-01,category,pom bg,0,same,gm,1,39.845776566276996
purchase,2025-04-01,category,pom bg,1,same,revenue,1,0.0
purchase,2025-04-01,category,pom bg,1,same,gm,1,0.0
purchase,2025-04-01,category,pom bg,2,same,revenue,1,0.0
purchase,2025-04-01,category,pom bg,2,same,gm,1,0.0
purchase,2025-04-01,category,pom bg,3,same,revenue,1,0.0
purchase,2025-04-01,category,pom bg,3,same,gm,1,0.0
purchase,2025-04-01,category,pom bg,4,same,revenue,1,0.0
purchase,2025-04-01,category,pom bg,4,same,gm,1,0.0
purchase,2025-04-01,category,pom bg,5,same,revenue,1,0.0
purchase,2025-04-01,category,pom bg,5,same,gm,1,0.0
purchase,2025-04-01,category,pom hl,0,any,revenue,62,173.04386042629028
purchase,2025-04-01,category,pom hl,0,any,gm,62,47.20440309548081
purchase,2025-04-01,category,pom hl,1,any,revenue,62,117.3217895816129
purchase,2025-04-01,category,pom hl,1,any,gm,62,30.880909204613303
purchase,2025-04-01,category,pom hl,2,any,revenue,62,183.0561659580645
purchase,2025-04-01,category,pom hl,2,any,gm,62,47.41172769874423
purchase,2025-04-01,category,pom hl,3,any,revenue,62,262.38331722435476
purchase,2025-04-01,category,pom hl,3,any,gm,62,94.91797033687888
purchase,2025-04-01,category,pom hl,4,any,revenue,62,266.41258608725803
purchase,2025-04-01,category,pom hl,4,any,gm,62,97.88957969909669
purchase,2025-04-01,category,pom hl,5,any,revenue,62,189.64115841903225
purchase,2025-04-01,category,pom hl,5,any,gm,62,74.2045050575415
purchase,2025-04-01,category,pom hl,0,same,revenue,62,169.5807330633871
purchase,2025-04-01,category,pom hl,0,same,gm,62,45.76706372631388
purchase,2025-04-01,category,pom hl,1,same,revenue,62,112.72479564580644
purchase,2025-04-01,category,pom hl,1,same,gm,62,28.776535028383613
purchase,2025-04-01,category,pom hl,2,same,revenue,62,178.4591720222581
purchase,2025-04-01,category,pom hl,2,same,gm,62,45.30735352251453
purchase,2025-04-01,category,pom hl,3,same,revenue,62,231.58741320951611
purchase,2025-04-01,category,pom hl,3,same,gm,62,81.49402329529467
purchase,2025-04-01,category,pom hl,4,same,revenue,62,259.6709142933871
purchase,2025-04-01,category,pom hl,4,same,gm,62,95.25997391542698
purchase,2025-04-01,category,pom hl,5,same,revenue,62,185.04416448322579
purchase,2025-04-01,category,pom hl,5,same,gm,62,72.10013088131181
purchase,2025-04-01,category,"pom hl, otc hl",0,any,revenue,5,170.14713896
purchase,2025-04-01,category,"pom hl, otc hl",0,any,gm,5,51.577116078380676
purchase,2025-04-01,category,"pom hl, otc hl",1,any,revenue,5,198.37602177800002
purchase,2025-04-01,category,"pom hl, otc hl",1,any,gm,5,44.02320871537627
purchase,2025-04-01,category,"pom hl, otc hl",2,any,revenue,5,334.561307906
purchase,2025-04-01,category,"pom hl, otc hl",2,any,gm,5,107.95293297634149
purchase,2025-04-01,category,"pom hl, otc hl",3,any,revenue,5,338.201634888
purchase,2025-04-01,category,"pom hl, otc hl",3,any,gm,5,114.13094278970827
purchase,2025-04-01,category,"pom hl, otc hl",4,any,revenue,5,412.1139379300001
purchase,2025-04-01,category,"pom hl, otc hl",4,any,gm,5,156.89839522288707
purchase,2025-04-01,category,"pom hl, otc hl",5,any,revenue,5,485.91828575399995
purchase,2025-04-01,category,"pom hl, otc hl",5,any,gm,5,199.60239522186268
purchase,2025-04-01,category,"pom hl, otc hl",0,same,revenue,5,148.89373296000002
purchase,2025-04-01,category,"pom hl, otc hl",0,same,gm,5,48.12981362518067
purchase,2025-04-01,category,"pom hl, otc hl",1,same,revenue,5,47.7384196
purchase,2025-04-01,category,"pom hl, otc hl",1,same,gm,5,7.261013621160001
purchase,2025-04-01,category,"pom hl, otc hl",2,same,revenue,5,0.0
purchase,2025-04-01,category,"pom hl, otc hl",2,same,gm,5,0.0
purchase,2025-04-01,category,"pom hl, otc hl",3,same,revenue,5,0.0
purchase,2025-04-01,category,"pom hl, otc hl",3,same,gm,5,0.0
purchase,2025-04-01,category,"pom hl, otc hl",4,same,revenue,5,0.0
purchase,2025-04-01,category,"pom hl, otc hl",4,same,gm,5,0.0
purchase,2025-04-01,category,"pom hl, otc hl",5,same,revenue,5,0.0
purchase,2025-04-01,category,"pom hl, otc hl",5,same,gm,5,0.0
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",0,any,revenue,1,454.22343319999993
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",0,any,gm,1,158.91763849557333
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",1,any,revenue,1,0.0
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",1,any,gm,1,0.0
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",2,any,revenue,1,0.0
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",2,any,gm,1,0.0
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",3,any,revenue,1,0.0
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",3,any,gm,1,0.0
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",4,any,revenue,1,780.0386506
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",4,any,gm,1,343.9806819787733
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",5,any,revenue,1,0.0
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",5,any,gm,1,0.0
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",0,same,revenue,1,454.22343319999993
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",0,same,gm,1,158.91763849557333
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",1,same,revenue,1,0.0
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",1,same,gm,1,0.0
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",2,same,revenue,1,0.0
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",2,same,gm,1,0.0
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",3,same,revenue,1,0.0
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",3,same,gm,1,0.0
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",4,same,revenue,1,0.0
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",4,same,gm,1,0.0
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",5,same,revenue,1,0.0
purchase,2025-04-01,category,"pom hl, otc hl, otc sh",5,same,gm,1,0.0
purchase,2025-04-01,category,"pom hl, otc sk",0,any,revenue,2,123.4332425
purchase,2025-04-01,category,"pom hl, otc sk",0,any,gm,2,35.2536376081
purchase,2025-04-01,category,"pom hl, otc sk",1,any,revenue,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",1,any,gm,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",2,any,revenue,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",2,any,gm,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",3,any,revenue,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",3,any,gm,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",4,any,revenue,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",4,any,gm,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",5,any,revenue,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",5,any,gm,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",0,same,revenue,2,123.4332425
purchase,2025-04-01,category,"pom hl, otc sk",0,same,gm,2,35.2536376081
purchase,2025-04-01,category,"pom hl, otc sk",1,same,revenue,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",1,same,gm,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",2,same,revenue,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",2,same,gm,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",3,same,revenue,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",3,same,gm,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",4,same,revenue,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",4,same,gm,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",5,same,revenue,2,0.0
purchase,2025-04-01,category,"pom hl, otc sk",5,same,gm,2,0.0
purchase,2025-04-01,category,"pom hl, pom bg",0,any,revenue,1,177.1117166
purchase,2025-04-01,category,"pom hl, pom bg",0,any,gm,1,66.99250680395
purchase,2025-04-01,category,"pom hl, pom bg",1,any,revenue,1,0.0
purchase,2025-04-01,category,"pom hl, pom bg",1,any,gm,1,0.0
purchase,2025-04-01,category,"pom hl, pom bg",2,any,revenue,1,0.0
purchase,2025-04-01,category,"pom hl, pom bg",2,any,gm,1,0.0
purchase,2025-04-01,category,"pom hl, pom bg",3,any,revenue,1,612.8065395
purchase,2025-04-01,category,"pom hl, pom bg",3,any,gm,1,314.46716621115
purchase,2025-04-01,category,"pom hl, pom bg",4,any,revenue,1,0.0
purchase,2025-04-01,category,"pom hl, pom bg",4,any,gm,1,0.0
purchase,2025-04-01,category,"pom hl, pom bg",5,any,revenue,1,0.0
purchase,2025-04-01,category,"pom hl, pom bg",5,any,gm,1,0.0
purchase,2025-04-01,category,"pom hl, pom bg",0,same,revenue,1,177.1117166
purchase,2025-04-01,category,"pom hl, pom bg",0,same,gm,1,66.99250680395
purchase,2025-04-01,category,"pom hl, pom bg",1,same,revenue,1,0.0
purchase,2025-04-01,category,"pom hl, pom bg",1,same,gm,1,0.0
purchase,2025-04-01,category,"pom hl, pom bg",2,same,revenue,1,0.0
purchase,2025-04-01,category,"pom hl, pom bg",2,same,gm,1,0.0
purchase,2025-04-01,category,"pom hl, pom bg",3,same,revenue,1,0.0
purchase,2025-04-01,category,"pom hl, pom bg",3,same,gm,1,0.0
purchase,2025-04-01,category,"pom hl, pom bg",4,same,revenue,1,0.0
purchase,2025-04-01,category,"pom hl, pom bg",4,same,gm,1,0.0
purchase,2025-04-01,category,"pom hl, pom bg",5,same,revenue,1,0.0
purchase,2025-04-01,category,"pom hl, pom bg",5,same,gm,1,0.0
purchase,2025-04-01,category,pom sh,0,any,revenue,4,111.7166212525
purchase,2025-04-01,category,pom sh,0,any,gm,4,32.399591280846
purchase,2025-04-01,category,pom sh,1,any,revenue,4,0.0
purchase,2025-04-01,category,pom sh,1,any,gm,4,0.0
purchase,2025-04-01,category,pom sh,2,any,revenue,4,53.133515
purchase,2025-04-01,category,pom sh,2,any,gm,4,17.342779296000003
purchase,2025-04-01,category,pom sh,3,any,revenue,4,0.0
purchase,2025-04-01,category,pom sh,3,any,gm,4,0.0
purchase,2025-04-01,category,pom sh,4,any,revenue,4,0.0
purchase,2025-04-01,category,pom sh,4,any,gm,4,0.0
purchase,2025-04-01,category,pom sh,5,any,revenue,4,0.0
purchase,2025-04-01,category,pom sh,5,any,gm,4,0.0
purchase,2025-04-01,category,pom sh,0,same,revenue,4,111.7166212525
purchase,2025-04-01,category,pom sh,0,same,gm,4,32.399591280846
purchase,2025-04-01,category,pom sh,1,same,revenue,4,0.0
purchase,2025-04-01,category,pom sh,1,same,gm,4,0.0
purchase,2025-04-01,category,pom sh,2,same,revenue,4,53.133515
purchase,2025-04-01,category,pom sh,2,same,gm,4,17.342779296000003
purchase,2025-04-01,category,pom sh,3,same,revenue,4,0.0
purchase,2025-04-01,category,pom sh,3,same,gm,4,0.0
purchase,2025-04-01,category,pom sh,4,same,revenue,4,0.0
purchase,2025-04-01,category,pom sh,4,same,gm,4,0.0
purchase,2025-04-01,category,pom sh,5,same,revenue,4,0.0
purchase,2025-04-01,category,pom sh,5,same,gm,4,0.0
purchase,2025-05-01,category,otc hl,0,any,revenue,1,32.42506812
purchase,2025-05-01,category,otc hl,0,any,gm,1,22.684577656751998
purchase,2025-05-01,category,otc hl,1,any,revenue,1,0.0
purchase,2025-05-01,category,otc hl,1,any,gm,1,0.0
purchase,2025-05-01,category,otc hl,2,any,revenue,1,0.0
purchase,2025-05-01,category,otc hl,2,any,gm,1,0.0
purchase,2025-05-01,category,otc hl,3,any,revenue,1,0.0
purchase,2025-05-01,category,otc hl,3,any,gm,1,0.0
purchase,2025-05-01,category,otc hl,4,any,revenue,1,0.0
purchase,2025-05-01,category,otc hl,4,any,gm,1,0.0
purchase,2025-05-01,category,otc hl,0,same,revenue,1,32.42506812
purchase,2025-05-01,category,otc hl,0,same,gm,1,22.684577656751998
purchase,2025-05-01,category,otc hl,1,same,revenue,1,0.0
purchase,2025-05-01,category,otc hl,1,same,gm,1,0.0
purchase,2025-05-01,category,otc hl,2,same,revenue,1,0.0
purchase,2025-05-01,category,otc hl,2,same,gm,1,0.0
purchase,2025-05-01,category,otc hl,3,same,revenue,1,0.0
purchase,2025-05-01,category,otc hl,3,same,gm,1,0.0
purchase,2025-05-01,category,otc hl,4,same,revenue,1,0.0
purchase,2025-05-01,category,otc hl,4,same,gm,1,0.0
purchase,2025-05-01,category,pom bg,0,any,revenue,2,86.92098093
purchase,2025-05-01,category,pom bg,0,any,gm,2,37.384713897992995
purchase,2025-05-01,category,pom bg,1,any,revenue,2,0.0
purchase,2025-05-01,category,pom bg,1,any,gm,2,0.0
purchase,2025-05-01,category,pom bg,2,any,revenue,2,0.0
purchase,2025-05-01,category,pom bg,2,any,gm,2,0.0
purchase,2025-05-01,category,pom bg,3,any,revenue,2,0.0
purchase,2025-05-01,category,pom bg,3,any,gm,2,0.0
purchase,2025-05-01,category,pom bg,4,any,revenue,2,0.0
purchase,2025-05-01,category,pom bg,4,any,gm,2,0.0
purchase,2025-05-01,category,pom bg,0,same,revenue,2,86.92098093
purchase,2025-05-01,category,pom bg,0,same,gm,2,37.384713897992995
purchase,2025-05-01,category,pom bg,1,same,revenue,2,0.0
purchase,2025-05-01,category,pom bg,1,same,gm,2,0.0
purchase,2025-05-01,category,pom bg,2,same,revenue,2,0.0
purchase,2025-05-01,category,pom bg,2,same,gm,2,0.0
purchase,2025-05-01,category,pom bg,3,same,revenue,2,0.0
purchase,2025-05-01,category,pom bg,3,same,gm,2,0.0
purchase,2025-05-01,category,pom bg,4,same,revenue,2,0.0
purchase,2025-05-01,category,pom bg,4,same,gm,2,0.0
purchase,2025-05-01,category,pom hl,0,any,revenue,66,160.8073239330303
purchase,2025-05-01,category,pom hl,0,any,gm,66,43.413303942020704
purchase,2025-05-01,category,pom hl,1,any,revenue,66,149.41478822106058
purchase,2025-05-01,category,pom hl,1,any,gm,66,39.80413657370597
purchase,2025-05-01,category,pom hl,2,any,revenue,66,181.65861614545454
purchase,2025-05-01,category,pom hl,2,any,gm,66,67.42721939146891
purchase,2025-05-01,category,pom hl,3,any,revenue,66,179.82322373515152
purchase,2025-05-01,category,pom hl,3,any,gm,66,71.3979881393013
purchase,2025-05-01,category,pom hl,4,any,revenue,66,143.1244020498485
purchase,2025-05-01,category,pom hl,4,any,gm,66,56.92059370032821
purchase,2025-05-01,category,pom hl,0,same,revenue,66,157.42610025121212
purchase,2025-05-01,category,pom hl,0,same,gm,66,41.979182068975256
purchase,2025-05-01,category,pom hl,1,same,revenue,66,146.9913714919697
purchase,2025-05-01,category,pom hl,1,same,gm,66,38.43920469333398
purchase,2025-05-01,category,pom hl,2,same,revenue,66,181.00631658303027
purchase,2025-05-01,category,pom hl,2,same,gm,66,66.97087061759692
purchase,2025-05-01,category,pom hl,3,same,revenue,66,176.44200005333332
purchase,2025-05-01,category,pom hl,3,same,gm,66,69.96386626625585
purchase,2025-05-01,category,pom hl,4,same,revenue,66,143.1244020498485
purchase,2025-05-01,category,pom hl,4,same,gm,66,56.92059370032821
purchase,2025-05-01,category,"pom hl, otc hl",0,any,revenue,8,225.02043596250002
purchase,2025-05-01,category,"pom hl, otc hl",0,any,gm,8,74.98952860936501
purchase,2025-05-01,category,"pom hl, otc hl",1,any,revenue,8,228.20504088125
purchase,2025-05-01,category,"pom hl, otc hl",1,any,gm,8,71.91721423949426
purchase,2025-05-01,category,"pom hl, otc hl",2,any,revenue,8,353.2391008375
purchase,2025-05-01,category,"pom hl, otc hl",2,any,gm,8,135.95828032183886
purchase,2025-05-01,category,"pom hl, otc hl",3,any,revenue,8,283.59180635875
purchase,2025-05-01,category,"pom hl, otc hl",3,any,gm,8,114.95040885823387
purchase,2025-05-01,category,"pom hl, otc hl",4,any,revenue,8,62.77423809625
purchase,2025-05-01,category,"pom hl, otc hl",4,any,gm,8,20.6163722274745
purchase,2025-05-01,category,"pom hl, otc hl",0,same,revenue,8,225.02043596250002
purchase,2025-05-01,category,"pom hl, otc hl",0,same,gm,8,74.98952860936501
purchase,2025-05-01,category,"pom hl, otc hl",1,same,revenue,8,0.0
purchase,2025-05-01,category,"pom hl, otc hl",1,same,gm,8,0.0
purchase,2025-05-01,category,"pom hl, otc hl",2,same,revenue,8,0.0
purchase,2025-05-01,category,"pom hl, otc hl",2,same,gm,8,0.0
purchase,2025-05-01,category,"pom hl, otc hl",3,same,revenue,8,0.0
purchase,2025-05-01,category,"pom hl, otc hl",3,same,gm,8,0.0
purchase,2025-05-01,category,"pom hl, otc hl",4,same,revenue,8,0.0
purchase,2025-05-01,category,"pom hl, otc hl",4,same,gm,8,0.0
purchase,2025-05-01,category,pom sh,0,any,revenue,3,111.71662126666666
purchase,2025-05-01,category,pom sh,0,any,gm,3,33.754495917460005
purchase,2025-05-01,category,pom sh,1,any,revenue,3,0.0
purchase,2025-05-01,category,pom sh,1,any,gm,3,0.0
purchase,2025-05-01,category,pom sh,2,any,revenue,3,0.0
purchase,2025-05-01,category,pom sh,2,any,gm,3,0.0
purchase,2025-05-01,category,pom sh,3,any,revenue,3,0.0
purchase,2025-05-01,category,pom sh,3,any,gm,3,0.0
purchase,2025-05-01,category,pom sh,4,any,revenue,3,0.0
purchase,2025-05-01,category,pom sh,4,any,gm,3,0.0
purchase,2025-05-01,category,pom sh,0,same,revenue,3,111.71662126666666
purchase,2025-05-01,category,pom sh,0,same,gm,3,33.754495917460005
purchase,2025-05-01,category,pom sh,1,same,revenue,3,0.0
purchase,2025-05-01,category,pom sh,1,same,gm,3,0.0
purchase,2025-05-01,category,pom sh,2,same,revenue,3,0.0
purchase,2025-05-01,category,pom sh,2,same,gm,3,0.0
purchase,2025-05-01,category,pom sh,3,same,revenue,3,0.0
purchase,2025-05-01,category,pom sh,3,same,gm,3,0.0
